#sex: 1=female and 0=male
#survived class sex age fare cabin
1,3,0,N,56.4958,N
0,3,0,N,56.4958,N
1,3,1,22,7.25,N
0,3,0,N,7.75,N
1,3,0,26,56.4958,N
0,3,0,29,9.4833,N
0,3,0,29,7.775,N
0,3,0,22,7.775,N
1,3,0,22,7.225,N
0,3,0,N,25.4667,N
0,3,1,N,25.4667,N
0,3,1,N,25.4667,N
0,3,1,N,25.4667,N
0,3,1,N,25.4667,N
0,3,0,32,7.925,N
0,3,0,34.5,6.4375,N
0,3,1,N,15.5,N
0,3,0,N,15.5,N
0,3,0,36,0.0,N
0,3,0,39,24.15,N
0,3,0,24,9.5,N
0,3,1,25,7.775,N
0,3,1,45,7.75,N
0,3,0,36,15.55,N
0,3,1,30,15.55,N
1,3,0,20,7.925,N
0,3,0,N,7.8792,N
0,3,0,28,56.4958,N
0,3,0,N,7.55,N
0,3,0,30,16.1,N
0,3,1,26,16.1,N
0,3,0,N,7.8792,N
0,3,0,20.5,7.25,N
1,3,0,27,8.6625,N
0,3,0,51,7.0542,N
1,3,1,23,7.8542,N
1,3,0,32,7.5792,N
0,3,0,N,7.8958,N
0,3,0,N,7.55,N
1,3,1,N,7.75,N
1,3,0,24,7.1417,N
0,3,0,22,7.125,N
0,3,1,N,7.8792,N
0,3,0,N,7.75,N
0,3,0,N,8.05,N
0,3,0,29,7.925,N
1,3,0,N,7.2292,N
0,3,1,30.5,7.75,N
1,3,1,N,7.7375,N
0,3,0,N,7.2292,FE46
0,3,0,35,7.8958,N
0,3,0,33,7.8958,N
1,3,1,N,7.225,N
0,3,0,N,7.8958,N
1,3,1,N,7.75,N
1,3,0,N,7.75,N
1,3,1,N,23.25,N
1,3,1,N,23.25,N
1,3,0,N,23.25,N
1,3,1,N,7.7875,N
0,3,0,N,15.5,N
1,3,1,N,7.8792,N
1,3,1,15,8.0292,N
0,3,1,35,7.75,N
0,3,0,N,7.75,N
0,3,0,24,16.1,N
0,3,1,19,16.1,N
0,3,1,N,7.75,N
0,3,1,N,8.05,N
0,3,1,N,8.05,N
0,3,0,55.5,8.05,N
0,3,0,N,7.75,N
1,3,0,21,7.775,N
0,3,0,N,8.05,N
0,3,0,24,7.8958,N
0,3,0,21,7.8958,N
0,3,0,28,7.8958,N
0,3,0,N,7.8958,N
1,3,1,N,7.8792,N
0,3,0,25,7.65,FG73
1,3,0,6,12.475,E121
1,3,1,27,12.475,E121
0,3,0,N,8.05,N
1,3,1,N,24.15,N
0,3,0,N,24.15,N
0,3,0,N,8.4583,N
0,3,0,34,8.05,N
0,3,0,N,7.75,N
1,3,0,N,7.775,N
1,3,0,N,15.2458,N
1,3,0,N,15.2458,N
1,3,1,N,15.2458,N
1,3,1,N,7.2292,N
0,3,0,N,8.05,N
1,3,1,N,7.7333,N
1,3,1,24,7.75,N
0,3,0,N,8.05,N
1,3,1,N,15.5,N
1,3,1,N,15.5,N
1,3,1,N,15.5,N
0,3,0,18,7.75,N
0,3,0,22,7.8958,N
1,3,1,15,7.225,N
1,3,1,1,15.7417,N
1,3,0,20,15.7417,N
1,3,1,19,15.7417,N
0,3,0,33,8.05,N
0,3,0,N,7.8958,N
0,3,0,N,7.2292,N
0,3,1,N,7.75,N
0,3,0,N,7.8958,N
1,3,0,12,11.2417,N
1,3,1,14,11.2417,N
0,3,1,29,7.925,N
0,3,0,28,8.05,N
1,3,1,18,7.775,N
1,3,1,26,7.8542,N
0,3,0,21,7.8542,N
0,3,0,41,7.125,N
1,3,0,39,7.925,N
0,3,0,21,7.8,N
0,3,0,28.5,7.2292,N
1,3,1,22,7.75,N
0,3,0,61,6.2375,N
0,3,0,N,15.5,N
0,3,0,N,7.8292,N
1,3,1,N,15.5,N
0,3,0,N,7.7333,N
0,3,0,N,7.75,N
0,3,0,N,7.75,N
0,3,0,23,9.225,N
0,3,1,N,7.75,N
1,3,1,N,7.75,N
1,3,1,N,7.8792,N
1,3,1,22,7.775,N
1,3,0,N,7.75,N
1,3,1,N,7.8292,N
1,3,0,9,3.1708,N
0,3,0,28,22.525,N
0,3,0,42,8.4042,N
0,3,0,N,7.3125,N
0,3,1,31,7.8542,N
0,3,0,28,7.8542,N
1,3,0,32,7.775,N
0,3,0,20,9.225,N
0,3,1,23,8.6625,N
0,3,1,20,8.6625,N
0,3,0,20,8.6625,N
0,3,0,16,9.2167,N
1,3,1,31,8.6833,N
0,3,1,N,7.6292,N
0,3,0,2,21.075,N
0,3,0,6,21.075,N
0,3,1,3,21.075,N
0,3,1,8,21.075,N
0,3,1,29,21.075,N
0,3,0,1,39.6875,N
0,3,0,7,39.6875,N
0,3,0,2,39.6875,N
0,3,0,16,39.6875,N
0,3,0,14,39.6875,N
0,3,1,41,39.6875,N
0,3,0,21,8.6625,N
0,3,0,19,14.5,N
0,3,0,N,8.7125,N
0,3,0,32,7.8958,N
0,3,0,0.75,13.775,N
0,3,1,3,13.775,N
0,3,1,26,13.775,N
0,3,0,N,7.0,N
0,3,0,N,7.775,N
0,3,0,N,8.05,N
0,3,0,21,7.925,N
0,3,0,25,7.925,N
0,3,0,22,7.25,N
1,3,0,25,7.775,N
1,3,0,N,22.3583,N
1,3,1,N,22.3583,FE69
1,3,1,N,22.3583,N
0,3,1,N,8.1375,N
0,3,0,24,8.05,N
0,3,1,28,7.8958,N
0,3,0,19,7.8958,N
0,3,0,N,7.8958,N
0,3,0,25,7.775,N
0,3,1,18,7.775,N
1,3,0,32,8.05,E10
0,3,0,N,7.8958,N
0,3,0,17,8.6625,N
0,3,0,24,8.6625,N
0,3,0,N,7.8958,N
0,3,1,N,8.1125,N
0,3,0,N,7.2292,N
0,3,0,N,7.25,N
0,3,0,38,7.8958,N
0,3,0,21,8.05,N
0,3,0,10,29.125,N
0,3,0,4,29.125,N
0,3,0,7,29.125,N
0,3,0,2,29.125,N
0,3,0,8,29.125,N
0,3,1,39,29.125,N
0,3,1,22,39.6875,N
0,3,0,35,7.125,N
1,3,1,N,7.7208,N
0,3,0,N,14.5,N
0,3,1,N,14.5,N
0,3,0,50,14.5,N
0,3,1,47,14.5,N
0,3,0,N,8.05,N
0,3,0,N,7.775,N
0,3,1,2,20.2125,N
0,3,0,18,20.2125,N
0,3,1,41,20.2125,N
1,3,1,N,8.05,N
0,3,0,50,8.05,N
0,3,0,16,8.05,N
1,3,0,N,7.75,N
0,3,0,N,24.15,N
0,3,0,N,7.2292,N
0,3,0,25,7.225,N
0,3,0,N,7.225,N
0,3,0,N,7.7292,N
0,3,0,N,7.575,N
0,3,0,38.5,7.25,N
0,3,0,N,69.55,N
0,3,0,14.5,69.55,N
0,3,1,N,69.55,N
0,3,1,N,69.55,N
0,3,1,N,69.55,N
0,3,1,N,69.55,N
0,3,0,N,69.55,N
0,3,0,N,69.55,N
0,3,0,N,69.55,N
0,3,0,N,69.55,N
0,3,1,N,69.55,N
0,3,0,24,9.325,N
1,3,1,21,7.65,N
0,3,0,39,7.925,N
0,3,0,N,21.6792,N
0,3,0,N,21.6792,N
0,3,0,N,21.6792,N
1,3,1,1,16.7,G6
1,3,1,24,16.7,G6
1,3,1,4,16.7,G6
1,3,0,25,9.5,N
0,3,0,20,8.05,N
0,3,0,24.5,8.05,N
0,3,0,N,7.725,N
0,3,0,N,7.8958,N
0,3,0,N,7.75,N
1,3,0,29,9.5,N
0,3,0,N,15.1,N
1,3,1,N,7.7792,N
0,3,0,N,8.05,N
0,3,0,N,8.05,N
0,3,0,22,7.2292,N
0,3,0,N,8.05,N
0,3,0,40,7.8958,N
0,3,0,21,7.925,N
1,3,1,18,7.4958,N
0,3,0,4,27.9,N
0,3,0,10,27.9,N
0,3,1,9,27.9,N
0,3,1,2,27.9,N
0,3,0,40,27.9,N
0,3,1,45,27.9,N
0,3,0,N,7.8958,N
0,3,0,N,8.05,N
0,3,0,N,8.6625,N
0,3,0,N,7.75,N
1,3,1,N,7.7333,N
0,3,0,19,7.65,FG73
0,3,0,30,8.05,N
0,3,0,N,8.05,N
0,3,0,32,8.05,N
0,3,0,N,7.8958,N
0,3,0,33,8.6625,N
1,3,1,23,7.55,N
0,3,0,21,8.05,N
0,3,0,60.5,0.0,N
0,3,0,19,7.8958,N
0,3,1,22,9.8375,N
1,3,0,31,7.925,N
0,3,0,27,8.6625,N
0,3,1,2,10.4625,G6
0,3,1,29,10.4625,G6
1,3,0,16,8.05,N
1,3,0,44,7.925,N
0,3,0,25,7.05,N
0,3,0,74,7.775,N
1,3,0,14,9.225,N
0,3,0,24,7.7958,N
1,3,0,25,7.7958,N
0,3,0,34,8.05,N
1,3,0,0.4167,8.5167,N
0,3,0,N,6.4375,N
0,3,0,N,6.4375,N
0,3,0,N,7.225,N
1,3,1,16,8.5167,N
0,3,0,N,8.05,N
0,3,0,N,16.1,N
1,3,1,N,16.1,N
0,3,0,32,7.925,N
0,3,0,N,7.75,F38
0,3,0,N,7.8958,N
0,3,0,30.5,8.05,N
0,3,0,44,8.05,N
0,3,0,N,7.2292,N
1,3,0,25,0.0,N
0,3,0,N,7.2292,N
1,3,0,7,15.2458,N
1,3,1,9,15.2458,N
1,3,1,29,15.2458,N
0,3,0,36,7.8958,N
1,3,1,18,9.8417,N
1,3,1,63,9.5875,N
0,3,0,N,14.5,N
0,3,0,11.5,14.5,N
0,3,0,40.5,14.5,N
0,3,1,10,24.15,N
0,3,0,36,24.15,N
0,3,1,30,24.15,N
0,3,0,N,9.5,N
0,3,0,33,9.5,N
0,3,0,28,9.5,N
0,3,0,28,9.5,N
0,3,0,47,9.0,N
0,3,1,18,18.0,N
0,3,0,31,18.0,N
0,3,0,16,18.0,N
0,3,1,31,18.0,N
1,3,0,22,7.225,N
0,3,0,20,7.8542,N
0,3,1,14,7.8542,N
0,3,0,22,7.8958,N
0,3,0,22,9.0,N
0,3,0,N,8.05,N
0,3,0,N,7.55,N
0,3,0,N,8.05,N
0,3,0,32.5,9.5,N
1,3,1,38,7.2292,N
0,3,0,51,7.75,N
0,3,0,18,6.4958,N
0,3,0,21,6.4958,N
1,3,1,47,7.0,N
0,3,0,N,8.7125,N
0,3,0,N,7.55,N
0,3,0,N,8.05,N
0,3,0,28.5,16.1,N
0,3,0,21,7.25,N
0,3,0,27,8.6625,N
0,3,0,N,7.25,N
0,3,0,36,9.5,N
0,3,0,27,14.4542,N
1,3,1,15,14.4542,N
0,3,0,45.5,7.225,N
0,3,0,N,7.225,N
0,3,0,N,14.4583,N
0,3,1,14.5,14.4542,N
0,3,1,N,14.4542,N
0,3,0,26.5,7.225,N
0,3,0,27,7.225,N
0,3,0,29,7.875,N
